departamento,anio,causa,siniestros
ANCASH,2021,IMPRUDENCIA DEL PASAJERO,3
ANCASH,2021,EXCESO DE CARGA,5
ANCASH,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,7
ANCASH,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
ANCASH,2021,FALLA MECÁNICA,25
ANCASH,2021,FALLA DE LUCES,0
ANCASH,2021,PISTA EN MAL ESTADO,30
ANCASH,2021,SEÑALIZACIÓN DEFECTUOSA,10
ANCASH,2021,INVACIÓN DE CARRIL,27
ANCASH,2021,VEHÍCULO MAL ESTACIONADO,1
ANCASH,2021,FACTOR AMBIENTAL,18
ANCASH,2021,EBRIEDAD DEL PEATÓN,0
ANCASH,2021,NO IDENTIFICA LA CAUSA,343
ANCASH,2021,NO HAY CERTEZA DE LA CAUSA,213
ANCASH,2021,OTROS,577
ANCASH,2022,EXCESO DE VELOCIDAD,422
ANCASH,2022,IMPRUDENCIA DEL CONDUCTOR,328
ANCASH,2022,EBRIEDAD DEL CONDUTOR,166
ANCASH,2022,IMPRUDENCIA DEL PEATÓN,53
ANCASH,2022,IMPRUDENCIA DEL PASAJERO,3
ANCASH,2022,EXCESO DE CARGA,6
ANCASH,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,7
ANCASH,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
ANCASH,2022,FALLA MECÁNICA,14
ANCASH,2022,FALTA DE LUCES,46
ANCASH,2022,PISTA EN MAL ESTADO,103
ANCASH,2022,SEÑALIZACIÓN DEFECTUOSA,9
ANCASH,2022,INVACIÓN DE CARRIL,39
ANCASH,2022,VEHÍCULO MAL ESTACIONADO,1
ANCASH,2022,FACTOR AMBIENTAL,20
ANCASH,2022,EBRIEDAD DEL PEATÓN,6
ANCASH,2022,NO IDENTIFICA LA CAUSA,318
ANCASH,2022,NO HAY CERTEZA DE LA CAUSA,186
ANCASH,2022,OTROS,725
ANCASH,2023,EXCESO DE VELOCIDAD,386
ANCASH,2023,IMPRUDENCIA DEL CONDUCTOR,335
ANCASH,2023,EBRIEDAD DEL CONDUTOR,184
ANCASH,2023,IMPRUDENCIA DEL PEATÓN,68
ANCASH,2023,IMPRUDENCIA DEL PASAJERO,9
ANCASH,2023,EXCESO DE CARGA,1
ANCASH,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
ANCASH,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,5
ANCASH,2023,FALLA MECÁNICA,23
ANCASH,2023,FALTA DE LUCES,22
ANCASH,2023,PISTA EN MAL ESTADO,56
ANCASH,2023,SEÑALIZACIÓN DEFECTUOSA,6
ANCASH,2023,INVACIÓN DE CARRIL,37
ANCASH,2023,VEHÍCULO MAL ESTACIONADO,9
ANCASH,2023,FACTOR AMBIENTAL,9
ANCASH,2023,EBRIEDAD DEL PEATÓN,9
ANCASH,2023,NO IDENTIFICA LA CAUSA,267
ANCASH,2023,NO HAY CERTEZA DE LA CAUSA,330
ANCASH,2023,OTROS,801
ANCASH,2024,EXCESO DE VELOCIDAD,426
ANCASH,2024,IMPRUDENCIA DEL CONDUCTOR,309
ANCASH,2024,EBRIEDAD DEL CONDUTOR,201
ANCASH,2024,IMPRUDENCIA DEL PEATÓN,55
ANCASH,2024,IMPRUDENCIA DEL PASAJERO,21
ANCASH,2024,EXCESO DE CARGA,4
ANCASH,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,1
ANCASH,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
ANCASH,2024,FALLA MECÁNICA,16
ANCASH,2024,FALTA DE LUCES,5
ANCASH,2024,PISTA EN MAL ESTADO,35
ANCASH,2024,SEÑALIZACIÓN DEFECTUOSA,1
ANCASH,2024,INVACIÓN DE CARRIL,26
ANCASH,2024,VEHÍCULO MAL ESTACIONADO,6
ANCASH,2024,FACTOR AMBIENTAL,10
ANCASH,2024,EBRIEDAD DEL PEATÓN,4
ANCASH,2024,NO IDENTIFICA LA CAUSA,150
ANCASH,2024,NO HAY CERTEZA DE LA CAUSA,128
ANCASH,2024,OTROS,820
APURIMAC,2008,EXCESO DE VELOCIDAD,148
APURIMAC,2008,EBRIEDAD DEL CONDUTOR,82
APURIMAC,2008,IMPRUDENCIA DEL CONDUCTOR,96
APURIMAC,2008,IMPRUDENCIA DEL PEATÓN,74
APURIMAC,2008,IMPRUDENCIA DEL PASAJERO,0
APURIMAC,2008,EXCESO DE CARGA,0
APURIMAC,2008,DESACATO DE SEÑAL DE TRÁNSITO,0
APURIMAC,2008,FALLA MECÁNICA,12
APURIMAC,2008,FALLA DE LUCES,0
APURIMAC,2008,PISTA EN MAL ESTADO,6
APURIMAC,2008,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2008,OTROS,10
APURIMAC,2009,EXCESO DE VELOCIDAD,39
APURIMAC,2009,EBRIEDAD DEL CONDUTOR,11
APURIMAC,2009,IMPRUDENCIA DEL CONDUCTOR,54
APURIMAC,2009,IMPRUDENCIA DEL PEATÓN,9
APURIMAC,2009,IMPRUDENCIA DEL PASAJERO,1
APURIMAC,2009,EXCESO DE CARGA,0
APURIMAC,2009,DESACATO DE SEÑAL DE TRÁNSITO,0
APURIMAC,2009,FALLA MECÁNICA,4
APURIMAC,2009,FALLA DE LUCES,0
APURIMAC,2009,PISTA EN MAL ESTADO,6
APURIMAC,2009,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2009,OTROS,5
APURIMAC,2010,EXCESO DE VELOCIDAD,39
APURIMAC,2010,EBRIEDAD DEL CONDUTOR,11
APURIMAC,2010,IMPRUDENCIA DEL CONDUCTOR,54
APURIMAC,2010,IMPRUDENCIA DEL PEATÓN,9
APURIMAC,2010,IMPRUDENCIA DEL PASAJERO,1
APURIMAC,2010,EXCESO DE CARGA,0
APURIMAC,2010,DESACATO DE SEÑAL DE TRÁNSITO,0
APURIMAC,2010,FALLA MECÁNICA,4
APURIMAC,2010,FALLA DE LUCES,0
APURIMAC,2010,PISTA EN MAL ESTADO,6
APURIMAC,2010,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2010,OTROS,5
APURIMAC,2011,EXCESO DE VELOCIDAD,51
APURIMAC,2011,EBRIEDAD DEL CONDUTOR,19
APURIMAC,2011,IMPRUDENCIA DEL CONDUCTOR,79
APURIMAC,2011,IMPRUDENCIA DEL PEATÓN,15
APURIMAC,2011,IMPRUDENCIA DEL PASAJERO,0
APURIMAC,2011,EXCESO DE CARGA,1
APURIMAC,2011,DESACATO DE SEÑAL DE TRÁNSITO,0
APURIMAC,2011,FALLA MECÁNICA,10
APURIMAC,2011,FALLA DE LUCES,0
APURIMAC,2011,PISTA EN MAL ESTADO,3
APURIMAC,2011,SEÑALIZACIÓN DEFECTUOSA,2
APURIMAC,2011,OTROS,7
APURIMAC,2012,EXCESO DE VELOCIDAD,189
APURIMAC,2012,EBRIEDAD DEL CONDUTOR,90
APURIMAC,2012,IMPRUDENCIA DEL CONDUCTOR,212
APURIMAC,2012,IMPRUDENCIA DEL PEATÓN,58
APURIMAC,2012,IMPRUDENCIA DEL PASAJERO,10
APURIMAC,2012,EXCESO DE CARGA,8
APURIMAC,2012,DESACATO DE SEÑAL DE TRÁNSITO,6
APURIMAC,2012,FALLA MECÁNICA,14
APURIMAC,2012,FALLA DE LUCES,0
APURIMAC,2012,PISTA EN MAL ESTADO,13
APURIMAC,2012,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2012,OTROS,16
APURIMAC,2013,EXCESO DE VELOCIDAD,147
APURIMAC,2013,EBRIEDAD DEL CONDUTOR,57
APURIMAC,2013,IMPRUDENCIA DEL CONDUCTOR,186
APURIMAC,2013,IMPRUDENCIA DEL PEATÓN,44
APURIMAC,2013,IMPRUDENCIA DEL PASAJERO,8
APURIMAC,2013,EXCESO DE CARGA,10
APURIMAC,2013,DESACATO DE SEÑAL DE TRÁNSITO,9
APURIMAC,2013,FALLA MECÁNICA,13
APURIMAC,2013,FALLA DE LUCES,7
APURIMAC,2013,PISTA EN MAL ESTADO,19
APURIMAC,2013,SEÑALIZACIÓN DEFECTUOSA,6
APURIMAC,2013,OTROS,19
APURIMAC,2014,EXCESO DE VELOCIDAD,196
APURIMAC,2014,EBRIEDAD DEL CONDUTOR,90
APURIMAC,2014,IMPRUDENCIA DEL CONDUCTOR,195
APURIMAC,2014,IMPRUDENCIA DEL PEATÓN,54
APURIMAC,2014,IMPRUDENCIA DEL PASAJERO,8
APURIMAC,2014,EXCESO DE CARGA,2
APURIMAC,2014,DESACATO DE SEÑAL DE TRÁNSITO,1
APURIMAC,2014,FALLA MECÁNICA,24
APURIMAC,2014,FALLA DE LUCES,1
APURIMAC,2014,PISTA EN MAL ESTADO,6
APURIMAC,2014,SEÑALIZACIÓN DEFECTUOSA,7
APURIMAC,2014,OTROS,59
APURIMAC,2015,EXCESO DE VELOCIDAD,124
APURIMAC,2015,EBRIEDAD DEL CONDUTOR,57
APURIMAC,2015,IMPRUDENCIA DEL CONDUCTOR,136
APURIMAC,2015,IMPRUDENCIA DEL PEATÓN,50
APURIMAC,2015,IMPRUDENCIA DEL PASAJERO,6
APURIMAC,2015,EXCESO DE CARGA,9
APURIMAC,2015,DESACATO DE SEÑAL DE TRÁNSITO,6
APURIMAC,2015,FALLA MECÁNICA,15
APURIMAC,2015,FALLA DE LUCES,2
APURIMAC,2015,PISTA EN MAL ESTADO,12
APURIMAC,2015,SEÑALIZACIÓN DEFECTUOSA,2
APURIMAC,2015,OTROS,34
APURIMAC,2015,INVACIÓN DE CARRIL,16
APURIMAC,2015,VEHÍCULO MAL ESTACIONADO,11
APURIMAC,2015,FACTOR AMBIENTAL,14
APURIMAC,2015,EBRIEDAD DEL PEATÓN,4
APURIMAC,2015,NO IDENTIFICA LA CAUSA,33
APURIMAC,2015,NO HAY CERTEZA DE LA CAUSA,0
APURIMAC,2016,EXCESO DE VELOCIDAD,107
APURIMAC,2016,EBRIEDAD DEL CONDUTOR,60
APURIMAC,2016,IMPRUDENCIA DEL CONDUCTOR,88
APURIMAC,2016,IMPRUDENCIA DEL PEATÓN,36
APURIMAC,2016,IMPRUDENCIA DEL PASAJERO,9
APURIMAC,2016,EXCESO DE CARGA,0
APURIMAC,2016,DESACATO DE SEÑAL DE TRÁNSITO,0
APURIMAC,2016,FALLA MECÁNICA,8
APURIMAC,2016,FALLA DE LUCES,0
APURIMAC,2016,PISTA EN MAL ESTADO,7
APURIMAC,2016,SEÑALIZACIÓN DEFECTUOSA,1
APURIMAC,2016,OTROS,10
APURIMAC,2016,INVACIÓN DE CARRIL,3
APURIMAC,2016,VEHÍCULO MAL ESTACIONADO,0
APURIMAC,2016,FACTOR AMBIENTAL,17
APURIMAC,2016,EBRIEDAD DEL PEATÓN,1
APURIMAC,2016,NO IDENTIFICA LA CAUSA,11
APURIMAC,2016,NO HAY CERTEZA DE LA CAUSA,5
APURIMAC,2017,EXCESO DE VELOCIDAD,111
APURIMAC,2017,EBRIEDAD DEL CONDUTOR,58
APURIMAC,2017,IMPRUDENCIA DEL CONDUCTOR,166
APURIMAC,2017,IMPRUDENCIA DEL PEATÓN,22
APURIMAC,2017,IMPRUDENCIA DEL PASAJERO,1
APURIMAC,2017,EXCESO DE CARGA,0
APURIMAC,2017,DESACATO DE SEÑAL DE TRÁNSITO,2
APURIMAC,2017,FALLA MECÁNICA,19
APURIMAC,2017,FALLA DE LUCES,1
APURIMAC,2017,PISTA EN MAL ESTADO,2
APURIMAC,2017,SEÑALIZACIÓN DEFECTUOSA,3
APURIMAC,2017,OTROS,52
APURIMAC,2017,INVACIÓN DE CARRIL,5
APURIMAC,2017,VEHÍCULO MAL ESTACIONADO,2
APURIMAC,2017,FACTOR AMBIENTAL,17
APURIMAC,2017,EBRIEDAD DEL PEATÓN,1
APURIMAC,2017,NO IDENTIFICA LA CAUSA,8
APURIMAC,2017,NO HAY CERTEZA DE LA CAUSA,3
APURIMAC,2018,EXCESO DE VELOCIDAD,196
APURIMAC,2018,IMPRUDENCIA DEL CONDUCTOR,202
APURIMAC,2018,EBRIEDAD DEL CONDUTOR,143
APURIMAC,2018,IMPRUDENCIA DEL PEATÓN,31
APURIMAC,2018,IMPRUDENCIA DEL PASAJERO,2
APURIMAC,2018,EXCESO DE CARGA,1
APURIMAC,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,4
APURIMAC,2018,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
APURIMAC,2018,FALLA MECÁNICA,8
APURIMAC,2018,FALLA DE LUCES,1
APURIMAC,2018,PISTA EN MAL ESTADO,16
APURIMAC,2018,SEÑALIZACIÓN DEFECTUOSA,2
APURIMAC,2018,INVACIÓN DE CARRIL,17
APURIMAC,2018,VEHÍCULO MAL ESTACIONADO,0
APURIMAC,2018,FACTOR AMBIENTAL,28
APURIMAC,2018,EBRIEDAD DEL PEATÓN,0
APURIMAC,2018,NO IDENTIFICA LA CAUSA,13
APURIMAC,2018,NO HAY CERTEZA DE LA CAUSA,37
APURIMAC,2018,OTROS,117
APURIMAC,2019,EXCESO DE VELOCIDAD,217
APURIMAC,2019,IMPRUDENCIA DEL CONDUCTOR,201
APURIMAC,2019,EBRIEDAD DEL CONDUTOR,73
APURIMAC,2019,IMPRUDENCIA DEL PEATÓN,41
APURIMAC,2019,IMPRUDENCIA DEL PASAJERO,1
APURIMAC,2019,EXCESO DE CARGA,7
APURIMAC,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
APURIMAC,2019,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,0
APURIMAC,2019,FALLA MECÁNICA,13
APURIMAC,2019,FALLA DE LUCES,3
APURIMAC,2019,PISTA EN MAL ESTADO,17
APURIMAC,2019,SEÑALIZACIÓN DEFECTUOSA,3
APURIMAC,2019,INVACIÓN DE CARRIL,10
APURIMAC,2019,VEHÍCULO MAL ESTACIONADO,2
APURIMAC,2019,FACTOR AMBIENTAL,37
APURIMAC,2019,EBRIEDAD DEL PEATÓN,5
APURIMAC,2019,NO IDENTIFICA LA CAUSA,26
APURIMAC,2019,NO HAY CERTEZA DE LA CAUSA,45
APURIMAC,2019,OTROS,107
APURIMAC,2020,EXCESO DE VELOCIDAD,148
APURIMAC,2020,IMPRUDENCIA DEL CONDUCTOR,151
APURIMAC,2020,EBRIEDAD DEL CONDUTOR,60
APURIMAC,2020,IMPRUDENCIA DEL PEATÓN,10
APURIMAC,2020,IMPRUDENCIA DEL PASAJERO,8
APURIMAC,2020,EXCESO DE CARGA,2
APURIMAC,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
APURIMAC,2020,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
APURIMAC,2020,FALLA MECÁNICA,17
APURIMAC,2020,FALLA DE LUCES,1
APURIMAC,2020,PISTA EN MAL ESTADO,20
APURIMAC,2020,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2020,INVACIÓN DE CARRIL,11
APURIMAC,2020,VEHÍCULO MAL ESTACIONADO,2
APURIMAC,2020,FACTOR AMBIENTAL,27
APURIMAC,2020,EBRIEDAD DEL PEATÓN,3
APURIMAC,2020,NO IDENTIFICA LA CAUSA,85
APURIMAC,2020,NO HAY CERTEZA DE LA CAUSA,36
APURIMAC,2020,OTROS,55
APURIMAC,2021,EXCESO DE VELOCIDAD,277
APURIMAC,2021,IMPRUDENCIA DEL CONDUCTOR,179
APURIMAC,2021,EBRIEDAD DEL CONDUTOR,48
APURIMAC,2021,IMPRUDENCIA DEL PEATÓN,18
APURIMAC,2021,IMPRUDENCIA DEL PASAJERO,5
APURIMAC,2021,EXCESO DE CARGA,0
APURIMAC,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
APURIMAC,2021,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
APURIMAC,2021,FALLA MECÁNICA,8
APURIMAC,2021,FALLA DE LUCES,3
APURIMAC,2021,PISTA EN MAL ESTADO,25
APURIMAC,2021,SEÑALIZACIÓN DEFECTUOSA,1
APURIMAC,2021,INVACIÓN DE CARRIL,10
APURIMAC,2021,VEHÍCULO MAL ESTACIONADO,1
APURIMAC,2021,FACTOR AMBIENTAL,32
APURIMAC,2021,EBRIEDAD DEL PEATÓN,0
APURIMAC,2021,NO IDENTIFICA LA CAUSA,116
APURIMAC,2021,NO HAY CERTEZA DE LA CAUSA,164
APURIMAC,2021,OTROS,36
APURIMAC,2022,EXCESO DE VELOCIDAD,253
APURIMAC,2022,IMPRUDENCIA DEL CONDUCTOR,161
APURIMAC,2022,EBRIEDAD DEL CONDUTOR,60
APURIMAC,2022,IMPRUDENCIA DEL PEATÓN,15
APURIMAC,2022,IMPRUDENCIA DEL PASAJERO,3
APURIMAC,2022,EXCESO DE CARGA,0
APURIMAC,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
APURIMAC,2022,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
APURIMAC,2022,FALLA MECÁNICA,10
APURIMAC,2022,FALTA DE LUCES,0
APURIMAC,2022,PISTA EN MAL ESTADO,12
APURIMAC,2022,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2022,INVACIÓN DE CARRIL,8
APURIMAC,2022,VEHÍCULO MAL ESTACIONADO,1
APURIMAC,2022,FACTOR AMBIENTAL,16
APURIMAC,2022,EBRIEDAD DEL PEATÓN,0
APURIMAC,2022,NO IDENTIFICA LA CAUSA,81
APURIMAC,2022,NO HAY CERTEZA DE LA CAUSA,99
APURIMAC,2022,OTROS,140
APURIMAC,2023,EXCESO DE VELOCIDAD,187
APURIMAC,2023,IMPRUDENCIA DEL CONDUCTOR,91
APURIMAC,2023,EBRIEDAD DEL CONDUTOR,46
APURIMAC,2023,IMPRUDENCIA DEL PEATÓN,16
APURIMAC,2023,IMPRUDENCIA DEL PASAJERO,1
APURIMAC,2023,EXCESO DE CARGA,0
APURIMAC,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,0
APURIMAC,2023,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
APURIMAC,2023,FALLA MECÁNICA,28
APURIMAC,2023,FALTA DE LUCES,2
APURIMAC,2023,PISTA EN MAL ESTADO,14
APURIMAC,2023,SEÑALIZACIÓN DEFECTUOSA,0
APURIMAC,2023,INVACIÓN DE CARRIL,11
APURIMAC,2023,VEHÍCULO MAL ESTACIONADO,1
APURIMAC,2023,FACTOR AMBIENTAL,11
APURIMAC,2023,EBRIEDAD DEL PEATÓN,0
APURIMAC,2023,NO IDENTIFICA LA CAUSA,39
APURIMAC,2023,NO HAY CERTEZA DE LA CAUSA,39
APURIMAC,2023,OTROS,233
APURIMAC,2024,EXCESO DE VELOCIDAD,182
APURIMAC,2024,IMPRUDENCIA DEL CONDUCTOR,116
APURIMAC,2024,EBRIEDAD DEL CONDUTOR,80
APURIMAC,2024,IMPRUDENCIA DEL PEATÓN,28
APURIMAC,2024,IMPRUDENCIA DEL PASAJERO,4
APURIMAC,2024,EXCESO DE CARGA,4
APURIMAC,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL CONDUCTOR,3
APURIMAC,2024,DESACATO DE SEÑAL DE TRÁNSITO DE PARTE DEL PEATÓN,1
APURIMAC,2024,FALLA MECÁNICA,11
APURIMAC,2024,FALTA DE LUCES,4
APURIMAC,2024,PISTA EN MAL ESTADO,7
APURIMAC,2024,SEÑALIZACIÓN DEFECTUOSA,6
APURIMAC,2024,INVACIÓN DE CARRIL,15
APURIMAC,2024,VEHÍCULO MAL ESTACIONADO,0
APURIMAC,2024,FACTOR AMBIENTAL,23
APURIMAC,2024,EBRIEDAD DEL PEATÓN,2
APURIMAC,2024,NO IDENTIFICA LA CAUSA,37
APURIMAC,2024,NO HAY CERTEZA DE LA CAUSA,30
APURIMAC,2024,OTROS,150
AREQUIPA,2008,EXCESO DE VELOCIDAD,1355
AREQUIPA,2008,EBRIEDAD DEL CONDUTOR,467
AREQUIPA,2008,IMPRUDENCIA DEL CONDUCTOR,2474
AREQUIPA,2008,IMPRUDENCIA DEL PEATÓN,622
AREQUIPA,2008,IMPRUDENCIA DEL PASAJERO,164
AREQUIPA,2008,EXCESO DE CARGA,15
AREQUIPA,2008,DESACATO DE SEÑAL DE TRÁNSITO,52
AREQUIPA,2008,FALLA MECÁNICA,91
AREQUIPA,2008,FALLA DE LUCES,8
AREQUIPA,2008,PISTA EN MAL ESTADO,67
AREQUIPA,2008,SEÑALIZACIÓN DEFECTUOSA,34
AREQUIPA,2008,OTROS,245
AREQUIPA,2009,EXCESO DE VELOCIDAD,1199
AREQUIPA,2009,EBRIEDAD DEL CONDUTOR,393
AREQUIPA,2009,IMPRUDENCIA DEL CONDUCTOR,2313
AREQUIPA,2009,IMPRUDENCIA DEL PEATÓN,506
AREQUIPA,2009,IMPRUDENCIA DEL PASAJERO,93
AREQUIPA,2009,EXCESO DE CARGA,5
AREQUIPA,2009,DESACATO DE SEÑAL DE TRÁNSITO,9
AREQUIPA,2009,FALLA MECÁNICA,59
AREQUIPA,2009,FALLA DE LUCES,3
AREQUIPA,2009,PISTA EN MAL ESTADO,30
AREQUIPA,2009,SEÑALIZACIÓN DEFECTUOSA,2
AREQUIPA,2009,OTROS,197
AREQUIPA,2010,EXCESO DE VELOCIDAD,1199
AREQUIPA,2010,EBRIEDAD DEL CONDUTOR,393
AREQUIPA,2010,IMPRUDENCIA DEL CONDUCTOR,2313
AREQUIPA,2010,IMPRUDENCIA DEL PEATÓN,506
AREQUIPA,2010,IMPRUDENCIA DEL PASAJERO,93
AREQUIPA,2010,EXCESO DE CARGA,5
AREQUIPA,2010,DESACATO DE SEÑAL DE TRÁNSITO,9
AREQUIPA,2010,FALLA MECÁNICA,59
AREQUIPA,2010,FALLA DE LUCES,3
AREQUIPA,2010,PISTA EN MAL ESTADO,30
AREQUIPA,2010,SEÑALIZACIÓN DEFECTUOSA,2
AREQUIPA,2010,OTROS,197
AREQUIPA,2011,EXCESO DE VELOCIDAD,1295
AREQUIPA,2011,EBRIEDAD DEL CONDUTOR,944
AREQUIPA,2011,IMPRUDENCIA DEL CONDUCTOR,2541
AREQUIPA,2011,IMPRUDENCIA DEL PEATÓN,437
AREQUIPA,2011,IMPRUDENCIA DEL PASAJERO,65
AREQUIPA,2011,EXCESO DE CARGA,15
AREQUIPA,2011,DESACATO DE SEÑAL DE TRÁNSITO,43
AREQUIPA,2011,FALLA MECÁNICA,57
AREQUIPA,2011,FALLA DE LUCES,20
AREQUIPA,2011,PISTA EN MAL ESTADO,30
AREQUIPA,2011,SEÑALIZACIÓN DEFECTUOSA,43
AREQUIPA,2011,OTROS,147
AREQUIPA,2012,EXCESO DE VELOCIDAD,1524
AREQUIPA,2012,EBRIEDAD DEL CONDUTOR,733
AREQUIPA,2012,IMPRUDENCIA DEL CONDUCTOR,2509
AREQUIPA,2012,IMPRUDENCIA DEL PEATÓN,419
AREQUIPA,2012,IMPRUDENCIA DEL PASAJERO,73
AREQUIPA,2012,EXCESO DE CARGA,11
AREQUIPA,2012,DESACATO DE SEÑAL DE TRÁNSITO,21
AREQUIPA,2012,FALLA MECÁNICA,119
AREQUIPA,2012,FALLA DE LUCES,2
AREQUIPA,2012,PISTA EN MAL ESTADO,116
AREQUIPA,2012,SEÑALIZACIÓN DEFECTUOSA,11
AREQUIPA,2012,OTROS,166
AREQUIPA,2013,EXCESO DE VELOCIDAD,1915
AREQUIPA,2013,EBRIEDAD DEL CONDUTOR,1048
AREQUIPA,2013,IMPRUDENCIA DEL CONDUCTOR,2463
AREQUIPA,2013,IMPRUDENCIA DEL PEATÓN,397
AREQUIPA,2013,IMPRUDENCIA DEL PASAJERO,71
AREQUIPA,2013,EXCESO DE CARGA,14
AREQUIPA,2013,DESACATO DE SEÑAL DE TRÁNSITO,21
AREQUIPA,2013,FALLA MECÁNICA,84
AREQUIPA,2013,FALLA DE LUCES,18
AREQUIPA,2013,PISTA EN MAL ESTADO,68
AREQUIPA,2013,SEÑALIZACIÓN DEFECTUOSA,28
AREQUIPA,2013,OTROS,311
AREQUIPA,2014,EXCESO DE VELOCIDAD,1528
AREQUIPA,2014,EBRIEDAD DEL CONDUTOR,753
AREQUIPA,2014,IMPRUDENCIA DEL CONDUCTOR,2269
AREQUIPA,2014,IMPRUDENCIA DEL PEATÓN,301
AREQUIPA,2014,IMPRUDENCIA DEL PASAJERO,63
AREQUIPA,2014,EXCESO DE CARGA,11
AREQUIPA,2014,DESACATO DE SEÑAL DE TRÁNSITO,33
AREQUIPA,2014,FALLA MECÁNICA,89
AREQUIPA,2014,FALLA DE LUCES,4
AREQUIPA,2014,PISTA EN MAL ESTADO,84
AREQUIPA,2014,SEÑALIZACIÓN DEFECTUOSA,14
AREQUIPA,2014,OTROS,481
AREQUIPA,2015,EXCESO DE VELOCIDAD,1386
AREQUIPA,2015,EBRIEDAD DEL CONDUTOR,633
AREQUIPA,2015,IMPRUDENCIA DEL CONDUCTOR,1806
AREQUIPA,2015,IMPRUDENCIA DEL PEATÓN,314
AREQUIPA,2015,IMPRUDENCIA DEL PASAJERO,38
AREQUIPA,2015,EXCESO DE CARGA,19
AREQUIPA,2015,DESACATO DE SEÑAL DE TRÁNSITO,35
AREQUIPA,2015,FALLA MECÁNICA,58
AREQUIPA,2015,FALLA DE LUCES,36
AREQUIPA,2015,PISTA EN MAL ESTADO,217
AREQUIPA,2015,SEÑALIZACIÓN DEFECTUOSA,65
AREQUIPA,2015,OTROS,146
AREQUIPA,2015,INVACIÓN DE CARRIL,85
AREQUIPA,2015,VEHÍCULO MAL ESTACIONADO,26
AREQUIPA,2015,FACTOR AMBIENTAL,40
AREQUIPA,2015,EBRIEDAD DEL PEATÓN,26
AREQUIPA,2015,NO IDENTIFICA LA CAUSA,158
AREQUIPA,2015,NO HAY CERTEZA DE LA CAUSA,94
AREQUIPA,2016,EXCESO DE VELOCIDAD,1450
AREQUIPA,2016,EBRIEDAD DEL CONDUTOR,578
AREQUIPA,2016,IMPRUDENCIA DEL CONDUCTOR,2031
AREQUIPA,2016,IMPRUDENCIA DEL PEATÓN,251
AREQUIPA,2016,IMPRUDENCIA DEL PASAJERO,40
AREQUIPA,2016,EXCESO DE CARGA,21
AREQUIPA,2016,DESACATO DE SEÑAL DE TRÁNSITO,37
AREQUIPA,2016,FALLA MECÁNICA,75
AREQUIPA,2016,FALLA DE LUCES,13
AREQUIPA,2016,PISTA EN MAL ESTADO,83
AREQUIPA,2016,SEÑALIZACIÓN DEFECTUOSA,19
AREQUIPA,2016,OTROS,396
AREQUIPA,2016,INVACIÓN DE CARRIL,103
AREQUIPA,2016,VEHÍCULO MAL ESTACIONADO,5
AREQUIPA,2016,FACTOR AMBIENTAL,35
AREQUIPA,2016,EBRIEDAD DEL PEATÓN,19
AREQUIPA,2016,NO IDENTIFICA LA CAUSA,111
AREQUIPA,2016,NO HAY CERTEZA DE LA CAUSA,143
AREQUIPA,2017,EXCESO DE VELOCIDAD,1438
AREQUIPA,2017,EBRIEDAD DEL CONDUTOR,415
AREQUIPA,2017,IMPRUDENCIA DEL CONDUCTOR,1806
AREQUIPA,2017,IMPRUDENCIA DEL PEATÓN,321
AREQUIPA,2017,IMPRUDENCIA DEL PASAJERO,67
