departamento,anio,sexo,grupo_etario,fallecidos
HUANCAVELICA,2009,FEMENINO,MAYOR DE 18 AÑOS,14
HUANCAVELICA,2010,MASCULINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2010,MASCULINO,DE 6 A 12 AÑOS,1
HUANCAVELICA,2010,MASCULINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2010,MASCULINO,DE 19 A 25 AÑOS,7
HUANCAVELICA,2010,MASCULINO,DE 26 A 60 AÑOS,11
HUANCAVELICA,2010,MASCULINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2010,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2010,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2010,FEMENINO,DE 13 A 18 AÑOS,2
HUANCAVELICA,2010,FEMENINO,DE 19 A 25 AÑOS,4
HUANCAVELICA,2010,FEMENINO,DE 26 A 60 AÑOS,6
HUANCAVELICA,2010,FEMENINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2011,MASCULINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2011,MASCULINO,DE 6 A 12 AÑOS,1
HUANCAVELICA,2011,MASCULINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2011,MASCULINO,DE 19 A 25 AÑOS,1
HUANCAVELICA,2011,MASCULINO,DE 26 A 60 AÑOS,1
HUANCAVELICA,2011,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2011,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 19 A 25 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 26 A 60 AÑOS,0
HUANCAVELICA,2011,FEMENINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2012,MASCULINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2012,MASCULINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2012,MASCULINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2012,MASCULINO,DE 19 A 25 AÑOS,2
HUANCAVELICA,2012,MASCULINO,DE 26 A 60 AÑOS,4
HUANCAVELICA,2012,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2012,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2012,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2012,FEMENINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2012,FEMENINO,DE 19 A 25 AÑOS,0
HUANCAVELICA,2012,FEMENINO,DE 26 A 60 AÑOS,2
HUANCAVELICA,2012,FEMENINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2013,MASCULINO,DE 0 A 5 AÑOS,4
HUANCAVELICA,2013,MASCULINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2013,MASCULINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2013,MASCULINO,DE 19 A 25 AÑOS,2
HUANCAVELICA,2013,MASCULINO,DE 26 A 60 AÑOS,19
HUANCAVELICA,2013,MASCULINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2013,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2013,FEMENINO,DE 6 A 12 AÑOS,1
HUANCAVELICA,2013,FEMENINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2013,FEMENINO,DE 19 A 25 AÑOS,2
HUANCAVELICA,2013,FEMENINO,DE 26 A 60 AÑOS,9
HUANCAVELICA,2013,FEMENINO,DE 60 A MÁS AÑOS,3
HUANCAVELICA,2014,MASCULINO,DE 0 A 5 AÑOS,4
HUANCAVELICA,2014,MASCULINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2014,MASCULINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2014,MASCULINO,DE 19 A 25 AÑOS,17
HUANCAVELICA,2014,MASCULINO,DE 26 A 60 AÑOS,20
HUANCAVELICA,2014,MASCULINO,DE 60 A MÁS AÑOS,5
HUANCAVELICA,2014,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2014,FEMENINO,DE 6 A 12 AÑOS,3
HUANCAVELICA,2014,FEMENINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2014,FEMENINO,DE 19 A 25 AÑOS,3
HUANCAVELICA,2014,FEMENINO,DE 26 A 60 AÑOS,9
HUANCAVELICA,2014,FEMENINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2015,MASCULINO,DE 0 A 5 AÑOS,5
HUANCAVELICA,2015,MASCULINO,DE 6 A 12 AÑOS,2
HUANCAVELICA,2015,MASCULINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2015,MASCULINO,DE 19 A 25 AÑOS,12
HUANCAVELICA,2015,MASCULINO,DE 26 A 60 AÑOS,45
HUANCAVELICA,2015,MASCULINO,DE 60 A MÁS AÑOS,6
HUANCAVELICA,2015,FEMENINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2015,FEMENINO,DE 6 A 12 AÑOS,2
HUANCAVELICA,2015,FEMENINO,DE 13 A 18 AÑOS,2
HUANCAVELICA,2015,FEMENINO,DE 19 A 25 AÑOS,6
HUANCAVELICA,2015,FEMENINO,DE 26 A 60 AÑOS,17
HUANCAVELICA,2015,FEMENINO,DE 60 A MÁS AÑOS,4
HUANCAVELICA,2016,MASCULINO,DE 0 A 5 AÑOS,9
HUANCAVELICA,2016,MASCULINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2016,MASCULINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2016,MASCULINO,DE 19 A 25 AÑOS,4
HUANCAVELICA,2016,MASCULINO,DE 26 A 60 AÑOS,15
HUANCAVELICA,2016,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2016,FEMENINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2016,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2016,FEMENINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2016,FEMENINO,DE 19 A 25 AÑOS,0
HUANCAVELICA,2016,FEMENINO,DE 26 A 60 AÑOS,5
HUANCAVELICA,2016,FEMENINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2017,MASCULINO,DE 0 A 5 AÑOS,6
HUANCAVELICA,2017,MASCULINO,DE 6 A 12 AÑOS,2
HUANCAVELICA,2017,MASCULINO,DE 13 A 18 AÑOS,1
HUANCAVELICA,2017,MASCULINO,DE 19 A 25 AÑOS,19
HUANCAVELICA,2017,MASCULINO,DE 26 A 60 AÑOS,7
HUANCAVELICA,2017,MASCULINO,DE 60 A MÁS AÑOS,4
HUANCAVELICA,2017,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2017,FEMENINO,DE 6 A 12 AÑOS,0
HUANCAVELICA,2017,FEMENINO,DE 13 A 18 AÑOS,0
HUANCAVELICA,2017,FEMENINO,DE 19 A 25 AÑOS,6
HUANCAVELICA,2017,FEMENINO,DE 26 A 60 AÑOS,8
HUANCAVELICA,2017,FEMENINO,DE 60 A MÁS AÑOS,16
HUANCAVELICA,2018,MASCULINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2018,MASCULINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2018,MASCULINO,DE 12 A 17 AÑOS,2
HUANCAVELICA,2018,MASCULINO,DE 18 A 29 AÑOS,17
HUANCAVELICA,2018,MASCULINO,DE 30 A 59 AÑOS,25
HUANCAVELICA,2018,MASCULINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2018,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2018,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2018,FEMENINO,DE 12 A 17 AÑOS,0
HUANCAVELICA,2018,FEMENINO,DE 18 A 29 AÑOS,3
HUANCAVELICA,2018,FEMENINO,DE 30 A 59 AÑOS,6
HUANCAVELICA,2018,FEMENINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2019,MASCULINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2019,MASCULINO,DE 6 A 11 AÑOS,2
HUANCAVELICA,2019,MASCULINO,DE 12 A 17 AÑOS,3
HUANCAVELICA,2019,MASCULINO,DE 18 A 29 AÑOS,10
HUANCAVELICA,2019,MASCULINO,DE 30 A 59 AÑOS,19
HUANCAVELICA,2019,MASCULINO,DE 60 A MÁS AÑOS,4
HUANCAVELICA,2019,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2019,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2019,FEMENINO,DE 12 A 17 AÑOS,0
HUANCAVELICA,2019,FEMENINO,DE 18 A 29 AÑOS,4
HUANCAVELICA,2019,FEMENINO,DE 30 A 59 AÑOS,3
HUANCAVELICA,2019,FEMENINO,DE 60 A MÁS AÑOS,5
HUANCAVELICA,2020,MASCULINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2020,MASCULINO,DE 6 A 11 AÑOS,1
HUANCAVELICA,2020,MASCULINO,DE 12 A 17 AÑOS,0
HUANCAVELICA,2020,MASCULINO,DE 18 A 29 AÑOS,6
HUANCAVELICA,2020,MASCULINO,DE 30 A 59 AÑOS,10
HUANCAVELICA,2020,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2020,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2020,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2020,FEMENINO,DE 12 A 17 AÑOS,0
HUANCAVELICA,2020,FEMENINO,DE 18 A 29 AÑOS,4
HUANCAVELICA,2020,FEMENINO,DE 30 A 59 AÑOS,1
HUANCAVELICA,2020,FEMENINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2021,MASCULINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2021,MASCULINO,DE 6 A 11 AÑOS,1
HUANCAVELICA,2021,MASCULINO,DE 12 A 17 AÑOS,2
HUANCAVELICA,2021,MASCULINO,DE 18 A 29 AÑOS,14
HUANCAVELICA,2021,MASCULINO,DE 30 A 59 AÑOS,29
HUANCAVELICA,2021,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2021,FEMENINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2021,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2021,FEMENINO,DE 12 A 17 AÑOS,0
HUANCAVELICA,2021,FEMENINO,DE 18 A 29 AÑOS,5
HUANCAVELICA,2021,FEMENINO,DE 30 A 59 AÑOS,7
HUANCAVELICA,2021,FEMENINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2022,MASCULINO,DE 0 A 5 AÑOS,2
HUANCAVELICA,2022,MASCULINO,DE 6 A 11 AÑOS,2
HUANCAVELICA,2022,MASCULINO,DE 12 A 17 AÑOS,3
HUANCAVELICA,2022,MASCULINO,DE 18 A 29 AÑOS,12
HUANCAVELICA,2022,MASCULINO,DE 30 A 59 AÑOS,24
HUANCAVELICA,2022,MASCULINO,DE 60 A MÁS AÑOS,1
HUANCAVELICA,2022,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2022,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2022,FEMENINO,DE 12 A 17 AÑOS,2
HUANCAVELICA,2022,FEMENINO,DE 18 A 29 AÑOS,5
HUANCAVELICA,2022,FEMENINO,DE 30 A 59 AÑOS,10
HUANCAVELICA,2022,FEMENINO,DE 60 A MÁS AÑOS,0
HUANCAVELICA,2023,MASCULINO,DE 0 A 5 AÑOS,10
HUANCAVELICA,2023,MASCULINO,DE 6 A 11 AÑOS,2
HUANCAVELICA,2023,MASCULINO,DE 12 A 17 AÑOS,8
HUANCAVELICA,2023,MASCULINO,DE 18 A 29 AÑOS,23
HUANCAVELICA,2023,MASCULINO,DE 30 A 59 AÑOS,42
HUANCAVELICA,2023,MASCULINO,DE 60 A MÁS AÑOS,7
HUANCAVELICA,2023,FEMENINO,DE 0 A 5 AÑOS,4
HUANCAVELICA,2023,FEMENINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2023,FEMENINO,DE 12 A 17 AÑOS,4
HUANCAVELICA,2023,FEMENINO,DE 18 A 29 AÑOS,6
HUANCAVELICA,2023,FEMENINO,DE 30 A 59 AÑOS,9
HUANCAVELICA,2023,FEMENINO,DE 60 A MÁS AÑOS,9
HUANCAVELICA,2024,MASCULINO,DE 0 A 5 AÑOS,1
HUANCAVELICA,2024,MASCULINO,DE 6 A 11 AÑOS,0
HUANCAVELICA,2024,MASCULINO,DE 12 A 17 AÑOS,3
HUANCAVELICA,2024,MASCULINO,DE 18 A 29 AÑOS,15
HUANCAVELICA,2024,MASCULINO,DE 30 A 59 AÑOS,18
HUANCAVELICA,2024,MASCULINO,DE 60 A MÁS AÑOS,2
HUANCAVELICA,2024,FEMENINO,DE 0 A 5 AÑOS,0
HUANCAVELICA,2024,FEMENINO,DE 6 A 11 AÑOS,3
HUANCAVELICA,2024,FEMENINO,DE 12 A 17 AÑOS,0
HUANCAVELICA,2024,FEMENINO,DE 18 A 29 AÑOS,3
HUANCAVELICA,2024,FEMENINO,DE 30 A 59 AÑOS,3
HUANCAVELICA,2024,FEMENINO,DE 60 A MÁS AÑOS,6
HUANUCO,2008,MASCULINO,MENOR DE 18 AÑOS,8
HUANUCO,2008,MASCULINO,MAYOR DE 18 AÑOS,21
HUANUCO,2008,FEMENINO,MENOR DE 18 AÑOS,0
HUANUCO,2008,FEMENINO,MAYOR DE 18 AÑOS,3
HUANUCO,2009,MASCULINO,MENOR DE 18 AÑOS,3
HUANUCO,2009,MASCULINO,MAYOR DE 18 AÑOS,25
HUANUCO,2009,FEMENINO,MENOR DE 18 AÑOS,0
HUANUCO,2009,FEMENINO,MAYOR DE 18 AÑOS,1
HUANUCO,2010,MASCULINO,DE 0 A 5 AÑOS,4
HUANUCO,2010,MASCULINO,DE 6 A 12 AÑOS,3
HUANUCO,2010,MASCULINO,DE 13 A 18 AÑOS,6
HUANUCO,2010,MASCULINO,DE 19 A 25 AÑOS,3
HUANUCO,2010,MASCULINO,DE 26 A 60 AÑOS,39
HUANUCO,2010,MASCULINO,DE 60 A MÁS AÑOS,4
HUANUCO,2010,FEMENINO,DE 0 A 5 AÑOS,3
HUANUCO,2010,FEMENINO,DE 6 A 12 AÑOS,1
HUANUCO,2010,FEMENINO,DE 13 A 18 AÑOS,1
HUANUCO,2010,FEMENINO,DE 19 A 25 AÑOS,3
HUANUCO,2010,FEMENINO,DE 26 A 60 AÑOS,12
HUANUCO,2010,FEMENINO,DE 60 A MÁS AÑOS,4
HUANUCO,2011,MASCULINO,DE 0 A 5 AÑOS,21
HUANUCO,2011,MASCULINO,DE 6 A 12 AÑOS,14
HUANUCO,2011,MASCULINO,DE 13 A 18 AÑOS,18
HUANUCO,2011,MASCULINO,DE 19 A 25 AÑOS,19
HUANUCO,2011,MASCULINO,DE 26 A 60 AÑOS,35
HUANUCO,2011,MASCULINO,DE 60 A MÁS AÑOS,4
HUANUCO,2011,FEMENINO,DE 0 A 5 AÑOS,0
HUANUCO,2011,FEMENINO,DE 6 A 12 AÑOS,1
HUANUCO,2011,FEMENINO,DE 13 A 18 AÑOS,0
HUANUCO,2011,FEMENINO,DE 19 A 25 AÑOS,2
HUANUCO,2011,FEMENINO,DE 26 A 60 AÑOS,7
HUANUCO,2011,FEMENINO,DE 60 A MÁS AÑOS,1
HUANUCO,2012,MASCULINO,DE 0 A 5 AÑOS,45
HUANUCO,2012,MASCULINO,DE 6 A 12 AÑOS,9
HUANUCO,2012,MASCULINO,DE 13 A 18 AÑOS,9
HUANUCO,2012,MASCULINO,DE 19 A 25 AÑOS,11
HUANUCO,2012,MASCULINO,DE 26 A 60 AÑOS,26
HUANUCO,2012,MASCULINO,DE 60 A MÁS AÑOS,7
HUANUCO,2012,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2012,FEMENINO,DE 6 A 12 AÑOS,2
HUANUCO,2012,FEMENINO,DE 13 A 18 AÑOS,4
HUANUCO,2012,FEMENINO,DE 19 A 25 AÑOS,2
HUANUCO,2012,FEMENINO,DE 26 A 60 AÑOS,1
HUANUCO,2012,FEMENINO,DE 60 A MÁS AÑOS,1
HUANUCO,2013,MASCULINO,DE 0 A 5 AÑOS,5
HUANUCO,2013,MASCULINO,DE 6 A 12 AÑOS,2
HUANUCO,2013,MASCULINO,DE 13 A 18 AÑOS,4
HUANUCO,2013,MASCULINO,DE 19 A 25 AÑOS,12
HUANUCO,2013,MASCULINO,DE 26 A 60 AÑOS,20
HUANUCO,2013,MASCULINO,DE 60 A MÁS AÑOS,6
HUANUCO,2013,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2013,FEMENINO,DE 6 A 12 AÑOS,1
HUANUCO,2013,FEMENINO,DE 13 A 18 AÑOS,0
HUANUCO,2013,FEMENINO,DE 19 A 25 AÑOS,3
HUANUCO,2013,FEMENINO,DE 26 A 60 AÑOS,9
HUANUCO,2013,FEMENINO,DE 60 A MÁS AÑOS,2
HUANUCO,2014,MASCULINO,DE 0 A 5 AÑOS,4
HUANUCO,2014,MASCULINO,DE 6 A 12 AÑOS,7
HUANUCO,2014,MASCULINO,DE 13 A 18 AÑOS,12
HUANUCO,2014,MASCULINO,DE 19 A 25 AÑOS,24
HUANUCO,2014,MASCULINO,DE 26 A 60 AÑOS,36
HUANUCO,2014,MASCULINO,DE 60 A MÁS AÑOS,8
HUANUCO,2014,FEMENINO,DE 0 A 5 AÑOS,0
HUANUCO,2014,FEMENINO,DE 6 A 12 AÑOS,0
HUANUCO,2014,FEMENINO,DE 13 A 18 AÑOS,2
HUANUCO,2014,FEMENINO,DE 19 A 25 AÑOS,3
HUANUCO,2014,FEMENINO,DE 26 A 60 AÑOS,9
HUANUCO,2014,FEMENINO,DE 60 A MÁS AÑOS,0
HUANUCO,2015,MASCULINO,DE 0 A 5 AÑOS,7
HUANUCO,2015,MASCULINO,DE 6 A 12 AÑOS,5
HUANUCO,2015,MASCULINO,DE 13 A 18 AÑOS,8
HUANUCO,2015,MASCULINO,DE 19 A 25 AÑOS,18
HUANUCO,2015,MASCULINO,DE 26 A 60 AÑOS,46
HUANUCO,2015,MASCULINO,DE 60 A MÁS AÑOS,3
HUANUCO,2015,FEMENINO,DE 0 A 5 AÑOS,1
HUANUCO,2015,FEMENINO,DE 6 A 12 AÑOS,6
HUANUCO,2015,FEMENINO,DE 13 A 18 AÑOS,2
HUANUCO,2015,FEMENINO,DE 19 A 25 AÑOS,4
HUANUCO,2015,FEMENINO,DE 26 A 60 AÑOS,16
HUANUCO,2015,FEMENINO,DE 60 A MÁS AÑOS,4
HUANUCO,2016,MASCULINO,DE 0 A 5 AÑOS,3
HUANUCO,2016,MASCULINO,DE 6 A 12 AÑOS,4
HUANUCO,2016,MASCULINO,DE 13 A 18 AÑOS,4
HUANUCO,2016,MASCULINO,DE 19 A 25 AÑOS,2
HUANUCO,2016,MASCULINO,DE 26 A 60 AÑOS,23
HUANUCO,2016,MASCULINO,DE 60 A MÁS AÑOS,8
HUANUCO,2016,FEMENINO,DE 0 A 5 AÑOS,1
HUANUCO,2016,FEMENINO,DE 6 A 12 AÑOS,0
HUANUCO,2016,FEMENINO,DE 13 A 18 AÑOS,1
HUANUCO,2016,FEMENINO,DE 19 A 25 AÑOS,2
HUANUCO,2016,FEMENINO,DE 26 A 60 AÑOS,6
HUANUCO,2016,FEMENINO,DE 60 A MÁS AÑOS,1
HUANUCO,2017,MASCULINO,DE 0 A 5 AÑOS,1
HUANUCO,2017,MASCULINO,DE 6 A 12 AÑOS,1
HUANUCO,2017,MASCULINO,DE 13 A 18 AÑOS,0
HUANUCO,2017,MASCULINO,DE 19 A 25 AÑOS,8
HUANUCO,2017,MASCULINO,DE 26 A 60 AÑOS,30
HUANUCO,2017,MASCULINO,DE 60 A MÁS AÑOS,3
HUANUCO,2017,FEMENINO,DE 0 A 5 AÑOS,1
HUANUCO,2017,FEMENINO,DE 6 A 12 AÑOS,0
HUANUCO,2017,FEMENINO,DE 13 A 18 AÑOS,2
HUANUCO,2017,FEMENINO,DE 19 A 25 AÑOS,6
HUANUCO,2017,FEMENINO,DE 26 A 60 AÑOS,3
HUANUCO,2017,FEMENINO,DE 60 A MÁS AÑOS,1
HUANUCO,2018,MASCULINO,DE 0 A 5 AÑOS,5
HUANUCO,2018,MASCULINO,DE 6 A 11 AÑOS,2
HUANUCO,2018,MASCULINO,DE 12 A 17 AÑOS,1
HUANUCO,2018,MASCULINO,DE 18 A 29 AÑOS,23
HUANUCO,2018,MASCULINO,DE 30 A 59 AÑOS,38
HUANUCO,2018,MASCULINO,DE 60 A MÁS AÑOS,4
HUANUCO,2018,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2018,FEMENINO,DE 6 A 11 AÑOS,0
HUANUCO,2018,FEMENINO,DE 12 A 17 AÑOS,2
HUANUCO,2018,FEMENINO,DE 18 A 29 AÑOS,7
HUANUCO,2018,FEMENINO,DE 30 A 59 AÑOS,7
HUANUCO,2018,FEMENINO,DE 60 A MÁS AÑOS,0
HUANUCO,2019,MASCULINO,DE 0 A 5 AÑOS,2
HUANUCO,2019,MASCULINO,DE 6 A 11 AÑOS,2
HUANUCO,2019,MASCULINO,DE 12 A 17 AÑOS,1
HUANUCO,2019,MASCULINO,DE 18 A 29 AÑOS,22
HUANUCO,2019,MASCULINO,DE 30 A 59 AÑOS,23
HUANUCO,2019,MASCULINO,DE 60 A MÁS AÑOS,4
HUANUCO,2019,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2019,FEMENINO,DE 6 A 11 AÑOS,1
HUANUCO,2019,FEMENINO,DE 12 A 17 AÑOS,3
HUANUCO,2019,FEMENINO,DE 18 A 29 AÑOS,5
HUANUCO,2019,FEMENINO,DE 30 A 59 AÑOS,5
HUANUCO,2019,FEMENINO,DE 60 A MÁS AÑOS,4
HUANUCO,2020,MASCULINO,DE 0 A 5 AÑOS,2
HUANUCO,2020,MASCULINO,DE 6 A 11 AÑOS,1
HUANUCO,2020,MASCULINO,DE 12 A 17 AÑOS,0
HUANUCO,2020,MASCULINO,DE 18 A 29 AÑOS,21
HUANUCO,2020,MASCULINO,DE 30 A 59 AÑOS,30
HUANUCO,2020,MASCULINO,DE 60 A MÁS AÑOS,3
HUANUCO,2020,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2020,FEMENINO,DE 6 A 11 AÑOS,1
HUANUCO,2020,FEMENINO,DE 12 A 17 AÑOS,5
HUANUCO,2020,FEMENINO,DE 18 A 29 AÑOS,1
HUANUCO,2020,FEMENINO,DE 30 A 59 AÑOS,5
HUANUCO,2020,FEMENINO,DE 60 A MÁS AÑOS,4
HUANUCO,2021,MASCULINO,DE 0 A 5 AÑOS,4
HUANUCO,2021,MASCULINO,DE 6 A 11 AÑOS,1
HUANUCO,2021,MASCULINO,DE 12 A 17 AÑOS,5
HUANUCO,2021,MASCULINO,DE 18 A 29 AÑOS,28
HUANUCO,2021,MASCULINO,DE 30 A 59 AÑOS,36
HUANUCO,2021,MASCULINO,DE 60 A MÁS AÑOS,8
HUANUCO,2021,FEMENINO,DE 0 A 5 AÑOS,4
HUANUCO,2021,FEMENINO,DE 6 A 11 AÑOS,3
HUANUCO,2021,FEMENINO,DE 12 A 17 AÑOS,3
HUANUCO,2021,FEMENINO,DE 18 A 29 AÑOS,9
HUANUCO,2021,FEMENINO,DE 30 A 59 AÑOS,6
HUANUCO,2021,FEMENINO,DE 60 A MÁS AÑOS,6
HUANUCO,2022,MASCULINO,DE 0 A 5 AÑOS,2
HUANUCO,2022,MASCULINO,DE 6 A 11 AÑOS,1
HUANUCO,2022,MASCULINO,DE 12 A 17 AÑOS,5
HUANUCO,2022,MASCULINO,DE 18 A 29 AÑOS,30
HUANUCO,2022,MASCULINO,DE 30 A 59 AÑOS,35
HUANUCO,2022,MASCULINO,DE 60 A MÁS AÑOS,8
HUANUCO,2022,FEMENINO,DE 0 A 5 AÑOS,3
HUANUCO,2022,FEMENINO,DE 6 A 11 AÑOS,3
HUANUCO,2022,FEMENINO,DE 12 A 17 AÑOS,1
HUANUCO,2022,FEMENINO,DE 18 A 29 AÑOS,4
HUANUCO,2022,FEMENINO,DE 30 A 59 AÑOS,5
HUANUCO,2022,FEMENINO,DE 60 A MÁS AÑOS,2
HUANUCO,2023,MASCULINO,DE 0 A 5 AÑOS,2
HUANUCO,2023,MASCULINO,DE 6 A 11 AÑOS,2
HUANUCO,2023,MASCULINO,DE 12 A 17 AÑOS,4
HUANUCO,2023,MASCULINO,DE 18 A 29 AÑOS,11
HUANUCO,2023,MASCULINO,DE 30 A 59 AÑOS,35
HUANUCO,2023,MASCULINO,DE 60 A MÁS AÑOS,8
HUANUCO,2023,FEMENINO,DE 0 A 5 AÑOS,2
HUANUCO,2023,FEMENINO,DE 6 A 11 AÑOS,3
HUANUCO,2023,FEMENINO,DE 12 A 17 AÑOS,2
HUANUCO,2023,FEMENINO,DE 18 A 29 AÑOS,3
HUANUCO,2023,FEMENINO,DE 30 A 59 AÑOS,10
HUANUCO,2023,FEMENINO,DE 60 A MÁS AÑOS,9
HUANUCO,2024,MASCULINO,DE 0 A 5 AÑOS,0
HUANUCO,2024,MASCULINO,DE 6 A 11 AÑOS,2
HUANUCO,2024,MASCULINO,DE 12 A 17 AÑOS,3
HUANUCO,2024,MASCULINO,DE 18 A 29 AÑOS,12
HUANUCO,2024,MASCULINO,DE 30 A 59 AÑOS,30
HUANUCO,2024,MASCULINO,DE 60 A MÁS AÑOS,10
HUANUCO,2024,FEMENINO,DE 0 A 5 AÑOS,0
HUANUCO,2024,FEMENINO,DE 6 A 11 AÑOS,1
HUANUCO,2024,FEMENINO,DE 12 A 17 AÑOS,0
HUANUCO,2024,FEMENINO,DE 18 A 29 AÑOS,3
HUANUCO,2024,FEMENINO,DE 30 A 59 AÑOS,8
HUANUCO,2024,FEMENINO,DE 60 A MÁS AÑOS,7
ICA,2008,MASCULINO,MENOR DE 18 AÑOS,7
ICA,2008,MASCULINO,MAYOR DE 18 AÑOS,73
ICA,2008,FEMENINO,MENOR DE 18 AÑOS,3
ICA,2008,FEMENINO,MAYOR DE 18 AÑOS,16
ICA,2009,MASCULINO,MENOR DE 18 AÑOS,12
ICA,2009,MASCULINO,MAYOR DE 18 AÑOS,79
ICA,2009,FEMENINO,MENOR DE 18 AÑOS,4
ICA,2009,FEMENINO,MAYOR DE 18 AÑOS,16
ICA,2010,MASCULINO,DE 0 A 5 AÑOS,2
ICA,2010,MASCULINO,DE 6 A 12 AÑOS,3
ICA,2010,MASCULINO,DE 13 A 18 AÑOS,9
ICA,2010,MASCULINO,DE 19 A 25 AÑOS,31
ICA,2010,MASCULINO,DE 26 A 60 AÑOS,33
ICA,2010,MASCULINO,DE 60 A MÁS AÑOS,4
ICA,2010,FEMENINO,DE 0 A 5 AÑOS,0
ICA,2010,FEMENINO,DE 6 A 12 AÑOS,0
ICA,2010,FEMENINO,DE 13 A 18 AÑOS,0
ICA,2010,FEMENINO,DE 19 A 25 AÑOS,1
ICA,2010,FEMENINO,DE 26 A 60 AÑOS,1
ICA,2010,FEMENINO,DE 60 A MÁS AÑOS,0
ICA,2011,MASCULINO,DE 0 A 5 AÑOS,2
ICA,2011,MASCULINO,DE 6 A 12 AÑOS,7
ICA,2011,MASCULINO,DE 13 A 18 AÑOS,8
ICA,2011,MASCULINO,DE 19 A 25 AÑOS,22
ICA,2011,MASCULINO,DE 26 A 60 AÑOS,16
ICA,2011,MASCULINO,DE 60 A MÁS AÑOS,4
